mbid,listeners,playcount
c7772f09-52d8-408c-b178-7cd18741dded,0,0
79a09151-f6cc-48f9-9907-3fdd0b68373f,18966,130326
79c9b9a6-4b78-4738-8b81-95b066321ea9,964496,46804950
94a24504-3548-4bde-a89b-273d277d194e,44719,506430
a56bd8f9-8ef8-4d63-89a4-794ed1360dd2,1981227,33596916
122a2714-24f8-4046-a532-64064b5076d2,312136,1969699
f9300575-b356-4e5a-88b3-f76bf6f34115,569,2233
029a5244-eb0b-4e9e-aa51-d676b985606e,0,0
438cfe24-e99c-4b74-94ff-7289ede0bb46,358,2620
5a8e07d5-d932-4484-a7f7-e700793a9c94,1859377,61235135
3b6def32-b3ee-47e0-9eb9-c9e1a2e22efd,0,0
705f04e2-fc5b-41ab-b837-1d850d44084a,532124,49174414
3b4dcae0-6d33-489f-8923-daea4f512cac,0,0
410e7fd3-b865-4fa0-bb18-1b7fd53382ca,1542140,59929370
563abe5e-06b1-430d-99d4-7abf981c6e5a,227786,5784244
9dcb52fc-b6f8-4980-ad45-22b066583b8b,48,83
bd20fa3d-277c-483f-bd0e-5f8d8ae011c6,375,1578
346448f5-25a0-4f78-bbd6-acc0205f7513,60076,299817
c0367e31-dc3a-4f5e-9d24-0e3af39a8704,965,2548
e3d5b5ec-101a-4529-9f2d-01dca64cf44e,1131601,19772156
2610ba0c-fe94-4e04-8e15-4b29966afffc,199,658
3ff0f713-0232-4997-a6e3-a42ae30eca9c,222,3306
e44aa1c2-c4ea-4dae-a9c5-36fd9fd22d09,144149,2578487
a98cd83c-4f9d-4c16-a3f2-3759df41df82,1026,3049
bce6d667-cde8-485e-b078-c0a05adea36d,1910594,76356384
f4b6e451-5dce-4842-a555-f793892299b3,407978,38578099
913b4704-05bf-4e53-b30a-f3bd244ea2ea,1191026,22822522
37ed89f2-c1e4-4836-8f68-190014a48034,1340,6412
7d1a1624-784b-4f89-8ff9-b9b493cd059d,60820,280119
7d3372ea-68ea-461e-84e4-d0f5259809ed,36,41
b3c94036-6166-41d2-91a2-dc3a0b5fa188,1619,11826
1db78dcc-efdc-4b32-aab1-37b9c2210d02,445141,5932233
9c14317c-87b9-4f7c-a5a5-80add17a1709,909298,22860739
9e474d7c-664d-4a9d-9693-5a196313900c,38717,216636
08b652f4-a221-4f54-8ea8-b375b5bc54d2,1031,3763
831dcf03-b745-436b-922f-6a2baaf45e57,1199895,27197850
ca9766a0-1c30-43e6-a213-bac1334efc4a,2932149,266674900
c0eee88b-47f2-4cd2-ac48-a045e902a432,1217144,61847691
1febab34-36bb-499c-a370-10080d3079f2,4775,27676
0ba9202b-0855-4935-9425-e2d9feab77ef,6876,23513
0bc6d6e7-0858-4b73-a079-7aa681095f98,35857,491122
1fb50d12-8463-4fa4-bcc0-f8038e36aaa1,487,6854
1cfe52d7-181a-4b3a-8041-d8bf9ccef57b,354855,2047708
70debfb9-fa72-424b-b1ea-1c0b4baf00f4,0,0
ce7f558d-e4c3-43c6-9be6-cbb330a97d83,0,0
9d17d14a-e81c-410e-a90b-b02b0a9de6f8,757345,133171501
0ee34279-2624-41a5-8c14-a85da7eba79a,268,1065
31b22ba7-1544-4c64-9117-fe514ecf23ff,2050,15190
5fab583d-7b67-4b1b-a108-8397c983032e,863,10954
9eba77a2-7297-4917-b6fd-b0dec8b57437,11163,76469
6c61b24f-aa32-458d-83fe-b8619dd7def7,230,842
fe697682-1f05-48c8-98da-79a4abdf0e8b,25,43
d77458b0-f916-4c6a-b9ed-cacbd1f6c178,0,0
22135057-efdf-4afd-98e7-2935669d9721,46,328
772b1730-b908-4d84-a63e-5c54e5551909,0,0
d62614aa-ef2c-44cd-8a7b-91292755a1d0,1288738,41501205
70e5098b-c4ae-4cd7-9799-3c1b9b57c753,793395,99445852
6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,3102234,300950144
e4c2bb42-55d9-46ec-9a2b-d79af8a6a0ff,374,2849
3bd76ebe-c7dc-47bd-a8af-9e46d2a4f782,698760,16055816
7fe96b15-5608-430e-ad25-77a01353c5d9,1853140,42240048
60c083b5-e3c9-4410-9f9a-0b5f4b4d5c2c,93,358
020bfbb4-05c3-4c86-b372-17825c262094,3185408,90740643
986ee464-cf8a-4e59-a71f-74756102067f,965119,7078651
66dd0da0-66f7-4e7e-a3fc-f1a8b8590993,315,674
29b9edaa-058f-489a-b54a-73cc3627661c,105961,663645
5a8eae6c-def4-4572-9269-8c84ccdb3fc7,1,4
b35a801b-c385-46f8-a852-25f28c1614da,2536,31655
9b6e2f6a-945d-422d-926e-ebb77b8dd109,0,0
8870ec41-3a85-4461-86bf-e2012307b30e,12,79
c43d2302-02db-487b-b62d-8cb3c57f94c6,8704,34315
78e98e0e-f873-4e5e-b4b7-88b7293fd713,761962,5610320
d50548a0-3cfd-4d7a-964b-0aef6545d819,2553,22177
e56ab1ae-1cfa-4d0e-b33b-af31bff677c7,1280576,63570438
74037cd6-174d-4b62-9581-096da221c066,991,3989
b8798e20-85ec-4db5-a8fa-df1543296339,772,3419
109958eb-a335-4c5e-907e-597ff4c6af46,3946982,117441138
9b2f64a8-98ea-433b-bfe0-2675c02b08db,630499,7513548
13dec3df-6b0b-4ccc-bd5d-53f7e4dd990f,27,405
be465d46-9615-4722-b828-ea531ff97ea3,292052,3425573
156fdc33-d51c-4348-b966-cdbce304d2dd,415,2941
f23ef341-33bd-47c1-b83c-846a78581f05,1843932,144393655
e06442a5-1716-46cd-adc4-e1ef022704b6,14,147
42f55e6a-7a8d-4e8f-bbc7-da411b41bd15,224333,3139977
d0c7656d-8169-4f77-9dbe-b8f24e40105d,2874399,286507485
37af6e7e-f13d-45e4-85f8-62ed4e9517ff,0,0
f2b7fc94-1e8d-4f4d-9a3f-620c1a5ac564,116663,1312929
24a43e36-0435-4f04-ae9a-d5d73e52d278,214,1194
e8d26c70-db22-4c97-906d-3b2c995765d1,8,21
aa6b0b31-ddbd-41c6-8f55-43b89de3fc58,0,0
fca20b9e-aa01-4e10-9908-4a8e8f790d2a,0,0
246e0381-558e-4529-b124-b5a14c340eb4,15,23
a3796974-68e8-49e1-be25-73ccab990280,2817,7814
62b914a7-d775-4bb4-bb5e-d46e7df115b5,1363477,40247929
8ab5d936-49d1-415e-92c8-151e0e7dd912,1553042,40012485
1d673024-a339-4b97-9f41-52cdc47498c6,0,0
d1ba4333-3112-44bc-8768-273d879d7d74,1689,21328
b8155f6d-7852-4486-97d9-1b7fdda3fa08,51185,6786103
78ea5ea1-3c4d-4b7e-ac5d-68900319ebe2,1636658,54735070
48f06c6d-088f-40f8-b954-bbf9b884839b,592041,8783825
597f1204-98f0-4151-ab5f-b4e728f09e09,0,0
6c447015-044a-4d5f-9521-410e17d46d42,2,2
28a0e439-e447-49cb-9aa2-6c754bdf665f,84835,401099
8c6df732-bb9f-4aa5-9557-0d8b6d3b350c,0,0
f9133036-ab3d-4e97-bd11-7a2c98ad148a,1148495,151788275
7bd57a77-61ae-49e9-8f12-4ad5eb42ff84,0,0
a9bfd9c0-a849-48d7-828b-b5c600b89ebb,0,0
07cc14fb-4784-4a25-804b-2686ed5ef52c,3027132,52315234
b08593b7-1514-4f94-b8ee-1138480c58ad,0,0
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,4261348,200774817
69b25c47-780d-46e5-ae44-1f116337b95e,311,1162
589bd6ad-abe5-4b49-8f6a-ddcba7c4dd25,24,70
fec52bf2-450e-4ca7-a517-c3f2097d964c,63065,605644
01809552-4f87-45b0-afff-2c6f0730a3be,4315393,144903841
cc0b7089-c08d-4c10-b6b0-873582c17fd6,5628909,483066363
122d63fc-8671-43e4-9752-34e846d62a9c,6875841,414382306
39d895fa-c8e1-4dfe-ae14-9a1a302e64aa,33359,153137
b1439308-b01c-4bff-ab12-5cc6cd47900c,3048,34957
4465b45e-3146-4131-9f28-3dad16ef5031,1,1
4173073b-ae68-476a-a715-e22f1f43046d,0,0
517db8b3-4167-4850-82e1-7c7688bc6a3d,22026,62790
1333db0b-41d1-42fa-8e7e-526b4cc70d64,52655,399552
97f523ba-64ce-4d11-a034-45655062c074,0,0
b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,3355264,312745244
733b0b49-3aba-4884-bcdc-172b30429cb5,4939,83537
c5fee395-a3d9-40a0-ad67-8518d312601c,61,330
bd5ffaaa-71e8-4930-a5c2-338d828f0c89,6954,43367
cceea21d-f3ec-4586-be7a-d2e939c15c78,719111,26082495
6545b2a5-bbdd-408d-9169-3d7aeade8093,31761,417865
197450cd-0124-4164-b723-3c22dd16494d,4691874,168367064
2b5e086f-cb7b-4f92-8a85-6a1c38ceb598,170,783
4be3b2fa-0b31-445c-babf-475944be8971,1026887,30451700
583944a8-d43b-42e9-8e3c-29eb89f53587,37821,304661
f367ff22-5787-41cb-a7c9-bbbc7b817c21,17,48
1c5efd53-d6b6-4d63-9d22-a15025cf5f07,971785,79804483
44ecd2ac-a5b9-4b64-8edb-f3c76a5fa439,218675,1435636
8c8d8f2c-0924-4492-a4c4-cb042531ce86,24897,203495
9d67c199-1d6c-4647-966c-f45a4badb43b,894519,69852459
d863e16e-8811-4182-a168-4d85da239d79,57,183
d58439e2-d39a-4571-aec5-4cb4944bc1bc,0,0
12398bf3-1b99-47b7-930c-f3956773f35a,1436377,60861061
1f8e7e6f-fb43-4121-83c6-f4c9992b7036,160466,1669693
144ef525-85e9-40c3-8335-02c32d0861f3,3677858,198154749
127d8614-0876-4408-886c-6f110b047a78,1044658,152341432
664bd251-a22c-4ab9-a4f7-25da4b14f9fc,550860,9145992
3578ccb9-0f63-41bd-819c-d50eba6aa2c4,1,2
153c9281-268f-4cf3-8938-f5a4593e5df4,3176930,97698988
f1dd0051-5578-45a7-a733-03113626407f,40,501
e664d1cd-23ab-48d5-b8fa-e98485daa5be,1093643,37074393
285e1285-aecc-478f-a8da-0c8cf69e1217,2547451,71311498
cf6b70f6-2616-481c-912c-0263cabfc974,763711,20544829
364c40f5-020d-41e1-917d-ade1431f60a2,1900,10353
f27ec8db-af05-4f36-916e-3d57f91ecf5e,6540686,321907034
93c1cee4-2604-4cd2-8d72-8bc59aa9f6c2,160539,1322465
16944898-0949-474c-95c0-e717a59e1663,3004,11487
b7e551a4-057e-40a5-b34e-d0d3324f681a,2257,23168
92a5388e-60b0-4600-b988-4993b6f00b3f,0,0
b548ac3e-b17b-4b82-9a16-49a8ff169732,870,8275
1ba01bce-7f32-4d72-a5d9-34930b191656,37513,231827
ed76aa76-ccd8-4bff-be1d-b308fef4ef28,0,0
a2af80a6-b3d9-4727-98cb-9f7146f64bd8,3,19
38f59974-2f4d-4bfa-b2e3-d2696de1b675,1755846,108950702
56393a36-155f-4f50-adbe-45f4a26c40bf,479413,9825089
2e229823-0fc2-438b-aacb-5de02bd0b9b7,123381,806802
cdef887c-9798-4a3b-ad1c-8292c19dc61d,1605,3477
2a4ee2dd-44f7-4135-ab02-cae8cb7ad059,9,11
e3e5eeab-38df-483e-b618-abb09f4309b6,0,0
c2566277-e680-41bf-8e9d-6936d1fa4b0e,199,571
afdb7919-059d-43c1-b668-ba1d265e7e42,3575787,82952822
675f9fe6-7e2c-4ce7-b3dc-147169c64d31,10942,111797
c9fa0187-ee47-4db4-8e0e-af417c3a3ed4,0,0
ea7add7c-c9aa-4479-ba4b-a3fab789ca3d,3,15
56767817-884c-4ba8-9921-ff9a6a56796d,46,341
e45cfc46-6f00-460e-b7b8-979a21e80445,1,1
900f8151-f582-4d6e-bd4e-8f02b838239e,93,173
395ad460-4f06-4aba-bebd-22ac99b82600,0,0
49b34ba3-46a2-40af-b6c0-6f1fab93af8b,157326,1566306
850a8b03-98a7-4fd3-afbd-5e5520b4ef5f,2272980,224283134
d1353a0c-26fb-4318-a116-defde9c7c9ad,2824122,58773708
b0b33754-a664-43b7-ba00-be0dc4ec2396,305004,3486753
8006f1d0-8851-46d8-a928-085c686b29b9,23046,349479
fa18023e-317a-4738-a026-638b2c6c9fc3,215,2391
c262b6bf-be56-4b26-bceb-42d7a27342f3,503243,9093339
6f7e36da-79d8-4219-990d-8e9224d04ebc,25749,641150
e08ac443-f1d2-4666-abd1-fa5859592981,193311,1961708
43bcca8b-9edc-4997-8343-122350e790bf,7926,64076
26cea341-dfab-483f-9cdb-8de82da81019,792,3857
76c5e552-688e-4e9d-afa0-36e77526495a,45,237
d62a5d3c-aff0-49f6-8ec9-ae3ce61a358f,2,2
15596805-8343-40a5-b2b1-d5585d945056,15,112
2bcf2e02-5bc3-4c76-bf76-41126cb11444,1545480,146140197
43650e15-b88b-40bd-b45a-e617d45f11be,584,5859
446ac261-09ae-43f4-a7e1-2c753c0813ce,792001,32837002
596ffa74-3d08-44ef-b113-765d43d12738,5304808,154983579
1129817c-488a-4096-80c1-77fc1b107c93,2047452,36318201
034b3a22-3f58-4000-be08-16c27971bc00,1522,14568
6b014cfd-4927-4187-a741-715998e6d785,788091,47531833
3377f3bb-60fc-4403-aea9-7e800612e060,2640789,208394250
00f64453-7fe3-4171-b66d-b89fa0bf9dea,60165,416366
f0ed72a3-ae8f-4cf7-b51d-2696a2330230,249853,1862059
e7f29e49-6078-4528-a5dc-5d0eeb8a1437,74334,1945319
f58c445b-07ce-459f-a69b-75c9fc6e55dc,2698,14309
7de248ba-9543-4603-8048-9fa67d960a24,267,966
08212320-efca-4a86-9778-4ee51a12c6eb,432,4791
2ce6e4e3-8dfb-438f-91ac-df793d1a2b39,0,0
a535e609-f98e-4a11-9ae9-a6f56158e38f,19075,214572
ab2528d9-719f-4261-8098-21849222a0f2,1913453,56651069
3da7c19e-9e09-41c3-8420-d834f6c95f51,10,41
42adb8ca-8484-4901-a429-fc8ecd3a4327,7,11
d1ff4c5e-4ea0-41ce-8ca7-6b9c66594a55,23042,156052
1ba5e790-ab00-4acc-9083-e3bdc47b2f0b,16945,89190
3d3a797a-4902-45eb-b763-7e2dcbd1fe9c,2,2
6622a50e-5206-44d0-9ad5-96047a726dcf,3759,10299
299a2395-812a-4166-9b79-adbdfdf22721,0,0
7e6ac2a1-a462-4b63-b536-cff0c0ae4cc7,2179,5881
3bc3874f-bd74-4678-af6e-458159b21e2d,29,98
adaf0068-1c86-4166-8cee-f0a53f4854c4,0,0
661bc212-bee1-4642-9fd6-a07a4a04dd3a,183,337
f9b285a5-f672-4058-9b25-d153f60f404c,5,120
58325670-9323-464a-8b20-3e8d7b26df60,35377,427807
3b7c93ab-40a5-4745-ab6b-eaafed2308bb,190724,2285145
c78a77fa-507c-4c07-947a-0355029453bd,9119,116240
aea4c9b9-9f8d-49dc-b2ca-57d6f26e8634,1003709,43186884
5b6ebfe0-f72b-4902-bba9-74c8af0f1af0,2523032,279955112
c3cceeed-3332-4cf0-8c4c-bbde425147b6,2725666,84750630
2867b63e-7000-45ea-a6aa-b3b0d8ae4411,0,0
dfe78af2-779e-4137-826a-3073a16e3278,1794602,43826576
886b3be4-c93b-4085-85b0-b73ce2817246,567,2784
433b07e9-0ce5-420f-b1eb-7b06ab910b95,46,142
d7520540-71a7-4278-b499-13dbcdc13498,0,0
92f29d03-1d89-42a6-9ea7-ed17bc5d6dc1,349238,2135917
24ef3ec0-ea19-47f7-a5da-45e203f43865,0,0
6fb92cac-6739-48dc-87b6-8ad634fc5740,1131494,24295218
de713a6b-a172-4533-a259-587b15b3c4cc,1,2
b452711d-4f77-468c-99f8-8d2e621db081,15202,63378
f2215143-d7db-4cf0-9cd4-b0040eb63cbd,625764,16351158
ff399892-1aab-44e8-8905-bf8721ce0866,5167,91718
02b16a7f-0e8b-4df8-807c-aa40bae1d590,37480,200056
82b1f5fd-cd31-41a9-b5d4-7e33f0eb9751,2351351,44139461
b6b2bb8d-54a9-491f-9607-7b546023b433,4129911,207802615
6dbd7f8b-20ac-4287-8dd3-b4cae5c5f82f,264718,2986861
3af06bc4-68ad-4cae-bb7a-7eeeb45e411f,1510116,23584350
dc0a3c08-5d4c-4b7a-9493-0ade7b63a290,30631,374473
d5ee9a6f-8e10-47e7-bca7-7e3f82aad769,11816,169940
913ab7e4-b806-430d-8d50-b6e141d035e7,0,0
a94e530f-4e9f-40e6-b44b-ebec06f7900e,31656,229755
ef9a7fbe-a891-45d6-bc08-a69d7b40ac6c,150,2166
f81f19b9-c76e-43ac-8656-bb56071785fb,779222,36107668
72a7ae58-d1fa-493d-8f4b-1bf43e6479c6,318,721
203c31dc-4004-45ac-97bd-78e07e7f91ee,13,45
c19ff12b-058f-44a8-b245-b0efb4752925,493108,3344509
730e20a5-66d3-4052-9143-a3ea7b56f568,40,132
3e30aebd-0557-4cfd-8fb9-3945afa5d72b,1308662,16328538
302bd7b9-d012-4360-897a-93b00c855680,5005589,177521623
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,4626797,267001198
de24d412-21f9-42c0-9f46-f73abe7edad6,0,0
7ff991d9-87d6-40f4-b534-a65426bf5ac4,67,173
a2548ee4-433a-4ebe-ad8a-269ea70ee47f,7,7
8c87dda0-be58-4e48-a3b5-2626f26364c7,333352,2652024
084308bd-1654-436f-ba03-df6697104e19,6363248,421894526
94796bba-bffe-4510-8493-957e176b8c61,0,0
013fa897-86db-41d3-8e9f-386c8a34f4e6,1772594,81932866
10d9b154-7c29-4bed-93da-3ba5965ae918,3538,7423
a0196e18-1129-4493-b16c-dc80e1a6a8b0,0,0
cafe729b-f9b1-4e57-a7ff-2e79ad3d9868,16,1183
64fa7b75-6c24-445c-ba2c-c951a4a44424,0,0
bb65dc2d-9556-4f07-94fa-e75f49ecfaca,321,1520
7c4ab1f9-96cf-46e9-9f5d-2160af37edd1,3012,12826
01b8b5bf-06cb-45da-85fb-61ada72fcd69,2263245,121677166
c089eb00-0f9b-4057-89b4-2932968e59f1,156,313
822b10a4-37eb-4fe8-aaec-d537eee0aa43,0,0
c77eeb53-4c6d-47cb-8eb2-70393d3f4854,1,1
eb9075cd-0440-414a-b309-5da6ecc50911,1676,3292
a2361c7d-ddb6-41c1-a9a0-be09fbbb8d21,965261,8686105
d1c0aa8e-e1f6-4299-a52c-64d728f263d1,74660,1157662
2ee992d0-1c7a-4210-944b-bda2bf076ac9,0,0
2027b08d-45b1-4fb5-aa6d-f6ccc4db78e5,333982,3485513
06fb1c8b-566e-4cb2-985b-b467c90781d4,3981408,135735056
9c73515e-819e-4aa6-a5ae-24d0c3f9a600,0,0
70ef8ba7-ec5b-4ab8-9f8f-a5b31e771989,4093,10317
75a72702-a5ef-4513-bca5-c5b944903546,3075784,54348934
8474c040-9323-48be-a0a9-dbf1ac72623b,683,2867
4ac35d1d-3755-4733-b6f2-772514d67a6e,1,2
fc1af852-a975-45cd-a4cc-a952babba4f0,0,0
73bb1496-ab61-4a39-bfbb-cd20f9527393,0,0
d503ccef-f74a-4872-aaa0-6777a57a9353,796,3111
14b22b4b-06d5-4b82-8284-29d29b58945f,3093841,132407201
1b389bc0-68d2-4e2e-af22-6be1075b907d,17540,162527
901434fc-5ec8-41a1-af59-6ded7de8a9d2,127065,743410
5057eba4-da15-45df-9948-8b8899c3b3ee,498,11725
ed7d03f3-75d8-422f-9ecf-1a9d105ee007,1491,4736
3c3a1ea4-922a-4a90-b1aa-b7763d6dbf20,994152,24642736
1ec32b96-b712-416f-8aaf-0c4db6588c94,125,301
fda7ccd5-773e-4659-a762-0395894b255b,194273,7027340
75d8a4a6-4fd0-4860-a960-55865811c973,35,226
b2f3469a-9a8a-41ae-9ae1-ad598ff358e0,370,3112
cb78a19d-f36b-4cd0-8548-8cc0919b83fb,61,205
347bfb50-3780-4b9e-9d73-7be6d8109630,584,1234
5fd5aa4f-02b0-4747-ad4c-8a3b4f0f3f79,4236,12459
81600da3-6054-434c-8dfc-696debe6bf7f,113260,1186985
d24fb461-dee8-41fc-bb15-2f13bb2644a6,2946975,57442204
49786277-f9ac-48a3-91fd-f825d833bde2,0,0
b345af35-205e-4eca-8006-029e5c20127e,2722055,78180917
65a01fd2-35fb-4817-90d5-ab5506b21161,691363,12595739
f906154a-7011-49c3-8f6a-44ca83311b08,563368,40896767
db008806-16f6-48fc-8521-3d953709689d,1874150,151794486
65dc768c-e53c-4de3-9d21-9522f0fcea88,0,0
321531fc-db73-4ffa-a959-61a61a2908c1,1980830,63055237
0d00b498-512d-4a4d-9234-a4d710f37e6d,91978,827108
7f79bd69-7c85-4384-b4b7-a78adac79ed1,6,22
cefda6b1-30d8-452d-89bb-c1f5c8dbfa89,2,36
9be7f096-97ec-4615-8957-8d40b5dcbc41,1753,17262
b577106c-0d64-47a2-858e-692361b00344,340,1876
749ef494-8518-4b49-b685-63d8e728d25c,1498345,87299267
f2da4752-8db0-4e54-8f30-680acaa8e1cf,27141,596956
f80f697c-823a-4f23-901e-90769c660ee3,23468,65644
99d40e84-b385-4185-a309-7c5d29b9c612,0,0
f7d1c68a-e6c1-412a-b23a-dd4b9910711a,16,26
222eafd8-dffb-4499-a38c-b47476e1535e,7897,132009
829d89b2-6fc2-431b-82ce-ba2a5eaeccfa,8826,26816
9f81247f-7f57-42f3-a8ba-75bef554e591,1537302,108759415
889db25c-d1df-457a-b0d1-c405f34a01f3,1093773,69778909
1a425bbd-cca4-4b2c-aeb7-71cb176c828a,3105156,296543780
d2582c77-6b0f-4b2f-802f-8f3cad1a5fec,803070,731494650
ec409b83-2981-4fba-b3a1-d830714b7e67,119,649
885ae336-ef63-465d-a0e7-bdc0a5b788e8,43323,1123206
e94aee5e-7bb1-4fd9-9380-176d397a8f16,9,107
40b46c2d-5792-4eb4-90d0-e07aa0676479,253,1560
2f3f8fb1-e5dc-4548-9601-fada0485e561,287355,2301919
f0bec136-82e8-4fcb-8172-421d9c542d09,28027,387131
8538e728-ca0b-4321-b7e5-cff6565dd4c0,4291628,284904323
5bdeb32d-56a5-4b6d-a768-264101fa0a0a,1640225,58134419
e6e40e74-7a0b-4afd-a898-9f23176d75a8,160,1100
c296e10c-110a-4103-9e77-47bfebb7fb2e,3351458,120666723
817f3417-0669-47f2-81ff-399851fb66ee,17248,192353
7046105f-a02f-4053-8314-94b1ced8216f,10305,40317
89c20fbe-42ad-4b52-85c3-d18fc5686717,69759,462998
925c7673-0e85-410f-b7e4-d9705a7aa619,1120,53511
19dccaac-efa8-413f-9042-28006792e0f2,23339,76063
864d7069-57dc-45f6-b408-875b35106dd3,621691,7479753
d160804b-0cfa-42b3-9089-f11e876930bb,13,67
804088ed-13ef-45c5-994f-a811371b3f4a,1170,9768
dacc2d64-7e59-42a8-87a9-10c53919aff2,2364262,47178735
0b619a94-481c-40ac-abae-85f33f2b1588,2085740,69828577
9beb62b2-88db-4cea-801e-162cd344ee53,3382433,122538029
3cd2e1c5-e7ff-4bc8-b281-1e3059d128d6,929791,38141586
936addc3-91aa-49de-8ec0-0dc186de151f,1550136,88337011
2c32b7c0-0c38-463b-bfdd-01ac2b2cb0fd,8341,225840
e6e879c0-3d56-4f12-b3c5-3ce459661a8e,3146695,143758957
ac367c2e-7783-41e5-a184-131da6b0c166,606420,7994870
d289a787-d914-4561-93e4-282d9fafcb32,132,3536
35feae82-8b2c-4f8f-ae7a-af5662848947,1040642,18149198
603ba565-3967-4be1-931e-9cb945394e86,1942805,29133297
1a7ce96f-defa-4255-84de-deaca3c10c28,60112,363162
f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,4271957,205674518
ef888ad4-d679-4e5a-b292-ae032841fc88,3371,45264
24252d8a-38e7-4358-bfe7-70d845f156ba,2304,5053
23e60038-d27a-49cb-8eef-7f2b6ddcaa6d,4,2200
bb7959ac-84cc-45c4-8138-d80ee5f2bd9a,160816,14679602
8a947fde-9a05-45d5-8bee-82c7b0236b07,2,3
1d4ee3f4-db4a-4359-ac4e-50ce10878b28,0,0
e34e41f2-f480-45d3-8190-a3ce5ab34fab,2137642,29174984
1ee37742-1e3d-4e61-84d2-bc85f4c1459a,1471445,246541252
44fbf113-af6a-478c-824c-c95f9c686ede,0,0
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,3296406,65116545
41f5d2cd-672b-460e-8ab6-e29db2f1e088,25402,120684
b48aebac-8c3e-48aa-b5e6-2b38f30f5f78,546,1836
bdf204b6-8cab-4d95-bd33-679192b63352,5,206
5ed4c688-cab3-4e54-83ba-6e4a73ed7522,0,0
c2e5bb11-6653-4848-84de-aa15fe1fb37e,0,0
2a2bf494-ac80-4ac9-901f-1ef2fece51ce,2158,6121
d4aa1162-78ac-437f-9900-97460e4e2f34,67894,565992
ea18134b-c9d7-454f-8407-8abe0eb5f423,0,0
63138eec-6e47-47e3-bb61-142e150385f6,66,896
01f8343c-06e2-4f05-a137-f8ea7efa85c4,2822,12674
35fd8d42-b4a6-4414-9827-8766bd0daa3c,1841259,67475749
fc7f4897-7cd7-4211-adb2-4028fd76fec3,26,271
7cbdfc61-30a9-4f17-b2fc-dcae3757adba,171036,1797278
2ba1af4b-9d6b-4a0a-af47-f00769700da2,657954,16038926
28d7452b-c83b-4f43-98af-e233a146f59d,404233,43548396
78e854b8-9713-4ff2-9218-6b3784893bff,1357288,84202595
f5e17326-eb32-457f-a986-1e0532507f32,11642,79197
52655ee3-0c9e-4dfa-b3c9-b1edefebda62,1686,7179
c1f5d7c6-1bce-45f1-bb80-f9c74bb9c740,556590,4071566
913b6dab-7bda-43d2-80df-254eebb5314e,18894,69600
21cb44eb-3f6b-4f55-9a0d-c36a517f8d36,143,5115
98a309d2-3d86-42ec-a5cc-e7c006a47a36,625,2523
851e8959-de95-4741-ac69-79c56d949766,53129,1149381
72935855-cfc9-4e02-a6cc-249fc9d09044,2125,12260
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,3833669,116311769
d3273495-8c20-4689-adf7-597039d6e587,308371,3082892
6fe07aa5-fec0-4eca-a456-f29bff451b04,5193881,275839093
23d25388-2875-4562-b025-c2cf2ed1501d,0,0
056e4f3e-d505-4dad-8ec1-d04f521cbb56,6106948,387903992
3ac05827-32ab-4acd-8b79-7400bdbc525e,2958,11617
4e931bf6-1ace-44c7-ab86-236b558e252d,0,0
488d1513-c94c-415e-b5dc-b4abd9b419f9,0,0
34bfcd5d-a76d-4b31-8022-b5ac04d5801b,44850,425983
14c0c282-e0c1-46fe-acd1-9a015ba721c5,472068,3649424
c8af4490-e48a-4f91-aef9-2b1e39369576,0,0
854a1807-025b-42a8-ba8c-2a39717f1d25,2799377,129965051
53931602-5048-4516-9722-1322a71ae569,52,180
360072f9-b469-4ede-a13b-feb403ec0d7f,116886,4655718
ac865b2e-bba8-4f5a-8756-dd40d5e39f46,3272109,234398411
0b30341b-b59d-4979-8130-b66c0e475321,2531319,111666458
4d347472-05cd-469f-8b03-864b344d007a,2,5
77dc9267-1f40-4310-beba-1bea8a4ab04a,6,14
4dca4bb2-23ba-4103-97e6-5810311db33a,1411321,19943033
d69b82b9-891b-447f-8861-f8986123e7f7,0,0
ff95eb47-41c4-4f7f-a104-cdc30f02e872,1737825,67831646
1cfbf85c-dc74-42d6-915e-77033afd0204,152148,1524181
134e6410-6954-45d1-bd4a-0f2d2ad5471d,1819161,58859065
23987750-a64d-4241-a147-2213890464a2,19070,828790
8541ef68-0d90-4835-8f0b-cea044b4534b,0,0
03180405-1b26-42dc-80da-7e50fbb4c936,323,665
24202038-7b02-4444-96c2-cf2fc7b81308,118018,1142071
4c76d2ab-cc32-47b9-8bfe-d382bed617f6,935968,43472220
74ae1bef-78c9-4f2a-828f-c4ea4ad4f942,0,0
e107bde8-78f0-4646-8925-68007a15880e,721051,37434377
388d5c37-044c-4b8b-b66d-e28a6566a1f3,0,0
57c5fb41-70ac-4055-b482-a36f869ee980,185,975
80b3cf5e-18fe-4c59-98c7-e5bb87210710,1986693,58875935
af37c51c-0790-4a29-b995-456f98a6b8c9,3382381,176230188
3e90b322-0441-4e28-ac19-078d0594302c,0,0
